wavelength,flux_obs,flux_syn,flux_residual
4311.0,0.925911,0.863515,0.06239600000000001
4312.0,1.02292,0.866046,0.15687400000000007
4313.0,0.811439,0.868351,-0.05691199999999996
4314.0,0.913025,0.870154,0.04287099999999999
4315.0,0.981409,0.871493,0.10991600000000001
4316.0,1.09094,0.872404,0.21853600000000006
4317.0,0.927933,0.872574,0.05535900000000005
4318.0,0.941777,0.871884,0.06989299999999998
4319.0,0.902226,0.87062,0.03160600000000002
4320.0,0.852739,0.868641,-0.01590199999999997
4321.0,0.999292,0.865862,0.13342999999999994
4322.0,1.04505,0.862347,0.18270300000000006
4323.0,1.05827,0.858465,0.199805
4324.0,0.962263,0.853661,0.10860199999999998
4325.0,0.867307,0.84798,0.019327000000000094
4326.0,0.824059,0.84143,-0.017371000000000025
4327.0,0.769319,0.83386,-0.06454100000000007
4328.0,0.859313,0.825223,0.034089999999999954
4329.0,0.817001,0.815349,0.0016519999999999868
4330.0,0.780339,0.804478,-0.02413900000000002
4331.0,0.856497,0.79255,0.06394699999999998
4332.0,0.853421,0.780134,0.07328699999999999
4333.0,0.775783,0.767246,0.008537000000000017
4334.0,0.801523,0.754572,0.046950999999999965
4335.0,0.821225,0.743002,0.07822299999999993
4336.0,1.00896,0.732856,0.2761040000000001
4337.0,1.52853,0.724617,0.803913
4338.0,2.39642,0.718927,1.6774930000000001
4339.0,2.76532,0.716371,2.048949
4340.0,2.79161,0.716433,2.075177
4341.0,2.22533,0.719367,1.505963
4342.0,1.40064,0.725156,0.6754840000000001
4343.0,0.868225,0.733272,0.134953
4344.0,0.719062,0.743043,-0.02398100000000003
4345.0,0.61712,0.753981,-0.136861
4346.0,0.797142,0.765747,0.03139500000000006
4347.0,0.942968,0.777689,0.16527900000000006
4348.0,0.795122,0.789391,0.005731000000000042
4349.0,0.816803,0.800504,0.016298999999999952
4350.0,0.849459,0.811003,0.038455999999999935
4351.0,0.958486,0.82073,0.137756
4352.0,0.955362,0.829379,0.12598300000000007
4353.0,0.910807,0.837116,0.07369100000000006
4354.0,0.844275,0.844117,0.00015799999999999148
4355.0,0.761646,0.85024,-0.08859399999999995
4356.0,0.813549,0.855485,-0.041936000000000084
4357.0,0.835828,0.86001,-0.024182000000000037
4358.0,0.804273,0.863811,-0.05953799999999998
4359.0,0.86195,0.866836,-0.004886000000000057
4360.0,0.775787,0.869097,-0.09331
4361.0,0.8268,0.870671,-0.04387099999999999
4362.0,1.02682,0.871591,0.15522900000000006
4363.0,0.882589,0.871799,0.010789999999999966
4364.0,0.900817,0.871371,0.029445999999999972
4365.0,0.899052,0.87043,0.028621999999999925
4366.0,0.844499,0.869004,-0.024505
4367.0,0.658525,0.86707,-0.20854499999999998
4368.0,0.748282,0.864789,-0.11650700000000003
4369.0,0.941169,0.862328,0.07884100000000005
4370.0,0.857864,0.859608,-0.0017440000000000788
4371.0,0.798247,0.856723,-0.05847599999999997
4372.0,0.82158,0.853795,-0.032214999999999994
4373.0,0.870439,0.850778,0.01966099999999993
4374.0,0.895177,0.847754,0.04742299999999999
4375.0,0.70585,0.844631,-0.13878100000000004
4376.0,0.722096,0.841485,-0.11938900000000008
4377.0,0.894945,0.838399,0.056545999999999985
4378.0,0.87165,0.835474,0.036175999999999986
4379.0,0.8183,0.83262,-0.01432
4380.0,0.92278,0.829853,0.09292700000000009
4381.0,0.958357,0.827601,0.13075599999999998
4382.0,0.625758,0.825691,-0.19993299999999992
4383.0,0.749183,0.824061,-0.074878
4384.0,0.797259,0.822922,-0.02566299999999999
4385.0,0.769175,0.822503,-0.05332799999999993
4386.0,0.89599,0.822547,0.07344299999999993
4387.0,0.944355,0.82282,0.12153500000000006
4388.0,0.951782,0.82368,0.12810200000000005
4389.0,0.880774,0.824929,0.05584499999999992
4390.0,0.816066,0.826254,-0.010188000000000086
4391.0,0.821922,0.827534,-0.00561199999999995
4392.0,0.768811,0.828875,-0.060064000000000006
4393.0,0.89136,0.830225,0.06113500000000005
4394.0,0.900163,0.831166,0.06899700000000009
4395.0,0.913606,0.831849,0.08175700000000008
4396.0,0.996499,0.832458,0.164041
4397.0,0.984285,0.832684,0.15160099999999999
4398.0,0.968843,0.832594,0.13624900000000006
4399.0,0.916899,0.832432,0.08446700000000007
4400.0,0.837844,0.83223,0.005614000000000008
4401.0,0.938829,0.831837,0.10699199999999998
4402.0,0.898174,0.831473,0.06670100000000001
4403.0,0.81527,0.831327,-0.016056999999999988
4404.0,0.785823,0.831136,-0.04531299999999994
4405.0,0.862572,0.831024,0.03154800000000002
4406.0,0.899463,0.831206,0.06825700000000001
4407.0,0.83825,0.831325,0.00692500000000007
4408.0,0.833359,0.831415,0.0019439999999999458
4409.0,0.92089,0.831637,0.08925300000000003
4410.0,0.967571,0.831944,0.13562699999999994
4411.0,0.817213,0.83207,-0.014857000000000009
4412.0,0.847665,0.832088,0.015576999999999952
4413.0,0.930873,0.832255,0.09861799999999998
4414.0,0.826076,0.832246,-0.006170000000000009
4415.0,0.901878,0.832036,0.06984199999999996
4416.0,0.784027,0.831949,-0.04792200000000002
4417.0,0.769767,0.831867,-0.062100000000000044
4418.0,0.777721,0.831614,-0.05389299999999997
4419.0,0.872895,0.831328,0.04156700000000002
4420.0,0.801304,0.831204,-0.029900000000000038
4421.0,0.870001,0.830951,0.03905000000000003
4422.0,0.873334,0.830581,0.04275300000000004
4423.0,0.779804,0.830297,-0.0504929999999999
4424.0,0.752618,0.830008,-0.07738999999999996
4425.0,0.796673,0.829686,-0.03301300000000007
4426.0,0.797709,0.829413,-0.031703999999999954
4427.0,0.700544,0.82928,-0.12873600000000007
4428.0,0.86425,0.829224,0.035026
4429.0,0.827247,0.829281,-0.0020340000000000913
4430.0,0.789242,0.82951,-0.04026799999999997
4431.0,0.844557,0.829961,0.014596000000000053
4432.0,1.01138,0.830526,0.18085399999999996
4433.0,0.874555,0.831209,0.043345999999999996
4434.0,0.790456,0.832068,-0.04161199999999998
4435.0,0.842607,0.833085,0.00952200000000003
4436.0,0.79316,0.834166,-0.04100599999999999
4437.0,0.754882,0.835297,-0.0804149999999999
4438.0,0.830631,0.836573,-0.005942000000000003
4439.0,0.846878,0.837816,0.009062000000000014
4440.0,0.886189,0.838984,0.04720500000000005
4441.0,0.92529,0.840162,0.08512799999999998
4442.0,0.905688,0.841216,0.06447200000000008
4443.0,0.791673,0.842101,-0.05042800000000003
4444.0,0.791139,0.842753,-0.05161399999999994
4445.0,0.846178,0.843249,0.0029289999999999594
4446.0,0.931197,0.843539,0.08765800000000001
4447.0,0.84183,0.843538,-0.0017080000000000428
4448.0,0.779231,0.843186,-0.06395499999999998
4449.0,0.813196,0.842708,-0.029511999999999983
4450.0,0.849367,0.842056,0.007310999999999956
4451.0,0.794807,0.840967,-0.04615999999999998
4452.0,0.765214,0.839854,-0.07464000000000004
4453.0,0.786821,0.838801,-0.051980000000000026
4454.0,0.907411,0.837536,0.06987500000000002
4455.0,0.861255,0.836226,0.025028999999999968
4456.0,0.766457,0.835146,-0.068689
4457.0,0.861784,0.834107,0.02767699999999995
4458.0,0.862912,0.832917,0.029994999999999994
4459.0,0.768145,0.831984,-0.06383899999999998
4460.0,0.687753,0.831169,-0.1434160000000001
4461.0,0.816676,0.830249,-0.013573000000000057
4462.0,0.696584,0.829459,-0.13287499999999997
4463.0,0.904863,0.828707,0.076156
4464.0,0.755551,0.828077,-0.07252599999999998
4465.0,0.682659,0.827554,-0.144895
4466.0,0.838904,0.827072,0.011831999999999954
4467.0,0.825552,0.826889,-0.0013370000000000326
4468.0,0.836109,0.82685,0.009259000000000017
4469.0,0.877479,0.826845,0.05063399999999996
4470.0,0.946636,0.827109,0.11952700000000005
4471.0,0.946161,0.827595,0.11856600000000006
4472.0,0.963262,0.828076,0.13518599999999992
4473.0,0.993866,0.828575,0.16529100000000008
4474.0,0.959008,0.82931,0.12969799999999998
4475.0,0.811564,0.830023,-0.018459000000000003
4476.0,0.774056,0.830542,-0.056486000000000036
4477.0,0.775426,0.83123,-0.055804000000000076
4478.0,0.885288,0.831818,0.05347000000000002
4479.0,0.958422,0.832285,0.12613699999999994
4480.0,0.751862,0.832791,-0.08092899999999992
4481.0,0.796684,0.833316,-0.036632
4482.0,0.831224,0.833823,-0.002599000000000018
4483.0,0.776036,0.834207,-0.058171000000000084
4484.0,0.891607,0.834566,0.05704100000000001
4485.0,0.877318,0.835047,0.04227100000000006
4486.0,0.764085,0.835326,-0.071241
4487.0,0.849316,0.835545,0.013770999999999978
4488.0,0.848883,0.835743,0.01314000000000004
4489.0,0.828621,0.835806,-0.007184999999999997
4490.0,0.816334,0.835756,-0.01942200000000005
4491.0,0.78654,0.835756,-0.04921600000000004
4492.0,0.862819,0.835724,0.02709499999999998
4493.0,0.879369,0.835769,0.04359999999999997
4494.0,0.84399,0.835879,0.00811099999999998
4495.0,0.827305,0.836075,-0.008770000000000056
4496.0,0.913133,0.83642,0.07671299999999992
4497.0,0.829721,0.836784,-0.0070629999999999304
4498.0,0.842386,0.837278,0.005108000000000001
4499.0,0.958158,0.837883,0.12027499999999991
4500.0,0.831696,0.838549,-0.006852999999999998
4501.0,0.947248,0.839191,0.10805699999999996
4502.0,0.97454,0.839766,0.13477399999999995
4503.0,0.814613,0.84035,-0.02573700000000001
4504.0,0.806627,0.840758,-0.03413100000000002
4505.0,0.84625,0.84097,0.005279999999999951
4506.0,0.783738,0.841129,-0.05739099999999997
4507.0,0.85698,0.841015,0.015965000000000007
4508.0,0.962677,0.840672,0.12200500000000003
4509.0,0.851375,0.840153,0.011221999999999954
4510.0,0.959159,0.839417,0.11974200000000002
4511.0,0.931524,0.838507,0.09301700000000002
4512.0,0.896171,0.837417,0.058754000000000084
4513.0,0.901341,0.836185,0.06515599999999999
4514.0,0.793626,0.834822,-0.0411959999999999
4515.0,0.824667,0.8333,-0.008633000000000002
4516.0,0.812643,0.831644,-0.019001000000000046
4517.0,0.875498,0.82987,0.045628
4518.0,0.856172,0.827969,0.02820300000000009
4519.0,0.864977,0.825937,0.039039999999999964
4520.0,0.887141,0.823801,0.06333999999999995
4521.0,0.896076,0.821577,0.07449899999999998
4522.0,0.913735,0.81929,0.094445
4523.0,0.784251,0.816985,-0.03273399999999993
4524.0,0.825931,0.814726,0.01120500000000002
4525.0,0.900825,0.812571,0.08825399999999994
4526.0,0.817344,0.810497,0.0068469999999999365
4527.0,0.717914,0.808629,-0.09071499999999999
4528.0,0.833318,0.80705,0.026267999999999958
4529.0,0.847941,0.805654,0.042286999999999964
4530.0,0.797666,0.804534,-0.006867999999999985
4531.0,0.898644,0.803739,0.09490500000000002
4532.0,0.881064,0.803148,0.07791599999999999
4533.0,0.80926,0.802787,0.006472999999999951
4534.0,0.844476,0.80264,0.041835999999999984
4535.0,0.998189,0.802636,0.19555299999999998
4536.0,0.944274,0.802724,0.14154999999999995
4537.0,0.832092,0.80286,0.029232000000000036
4538.0,0.79524,0.80307,-0.007830000000000004
4539.0,0.826935,0.803289,0.023645999999999945
4540.0,0.797268,0.803433,-0.006164999999999976
4541.0,0.793257,0.803645,-0.010388000000000064
4542.0,0.914518,0.803834,0.110684
4543.0,1.03716,0.80387,0.2332900000000001
4544.0,0.787822,0.804057,-0.016235
4545.0,0.744238,0.804274,-0.06003600000000009
4546.0,0.635833,0.80434,-0.16850700000000007
4547.0,0.739457,0.804651,-0.06519399999999997
4548.0,0.808368,0.805096,0.0032719999999999416
4549.0,0.730564,0.805417,-0.07485300000000006
4550.0,0.753761,0.806021,-0.05225999999999997
4551.0,0.757415,0.806866,-0.04945100000000002
4552.0,0.635297,0.807581,-0.172284
4553.0,0.729536,0.808488,-0.07895200000000002
4554.0,0.618356,0.809654,-0.19129799999999997
4555.0,0.691894,0.810666,-0.11877199999999999
4556.0,0.809199,0.811654,-0.002454999999999985
4557.0,0.963765,0.812768,0.15099699999999994
4558.0,0.915037,0.813701,0.10133599999999998
4559.0,0.91465,0.814411,0.10023899999999997
4560.0,0.802637,0.815086,-0.012448999999999932
4561.0,0.779462,0.815571,-0.03610900000000006
4562.0,0.717996,0.815771,-0.09777500000000006
4563.0,0.78652,0.815862,-0.02934199999999998
4564.0,0.815365,0.8158,-0.0004349999999999632
4565.0,0.791068,0.815521,-0.024453000000000058
4566.0,0.811677,0.815104,-0.003427000000000069
4567.0,0.885636,0.814587,0.07104900000000003
4568.0,0.927536,0.813987,0.11354900000000001
4569.0,0.782106,0.813225,-0.031119000000000008
4570.0,0.774421,0.812392,-0.03797099999999998
4571.0,0.786395,0.811546,-0.025151000000000034
4572.0,0.852916,0.810552,0.04236399999999996
4573.0,0.809814,0.80949,0.00032399999999999096
4574.0,0.910876,0.808434,0.10244200000000003
4575.0,0.741681,0.80729,-0.06560899999999992
4576.0,0.789452,0.806101,-0.016648999999999914
4577.0,0.775507,0.804945,-0.029438000000000075
4578.0,0.771445,0.803859,-0.03241399999999994
4579.0,0.922326,0.802751,0.11957499999999999
4580.0,0.924972,0.801745,0.12322699999999998
4581.0,0.980055,0.800963,0.17909200000000003
4582.0,0.928711,0.800157,0.12855399999999995
4583.0,0.896092,0.799462,0.09663
4584.0,0.811913,0.799061,0.012851999999999975
4585.0,0.604398,0.798629,-0.19423100000000004
4586.0,0.813071,0.798217,0.014854000000000034
4587.0,0.827952,0.798058,0.029893999999999976
4588.0,0.921423,0.797842,0.12358099999999994
4589.0,0.728807,0.79753,-0.06872299999999998
4590.0,0.611861,0.797396,-0.185535
4591.0,0.592889,0.797195,-0.204306
4592.0,0.678769,0.796816,-0.11804700000000001
4593.0,0.76945,0.796613,-0.027163000000000048
4594.0,0.743744,0.796372,-0.05262800000000001
4595.0,0.801044,0.795928,0.005116000000000009
4596.0,0.880269,0.795723,0.08454600000000001
4597.0,0.766031,0.795552,-0.02952100000000002
4598.0,0.862348,0.795198,0.06715000000000004
4599.0,0.721699,0.795143,-0.07344400000000006
4600.0,0.714327,0.795224,-0.080897
4601.0,0.870896,0.79515,0.07574599999999998
4602.0,0.733825,0.795363,-0.06153800000000009
4603.0,0.761754,0.795789,-0.034034999999999926
4604.0,0.763068,0.796071,-0.033003000000000005
4605.0,0.707462,0.796536,-0.08907399999999999
4606.0,0.782718,0.7972,-0.014481999999999995
4607.0,0.678526,0.797709,-0.11918300000000004
4608.0,0.698589,0.798251,-0.09966200000000003
4609.0,0.694193,0.798893,-0.10470000000000002
4610.0,0.704842,0.799375,-0.09453299999999998
4611.0,0.633206,0.799775,-0.16656899999999997
4612.0,0.798484,0.800162,-0.0016780000000000683
4613.0,0.722769,0.800418,-0.07764899999999997
4614.0,0.807139,0.800542,0.006597000000000075
4615.0,0.913665,0.800584,0.11308099999999999
4616.0,0.769813,0.800553,-0.03073999999999999
4617.0,0.789619,0.800376,-0.010757000000000017
4618.0,0.799274,0.800089,-0.0008150000000000102
4619.0,0.824563,0.799784,0.024778999999999995
4620.0,0.77412,0.799315,-0.025194999999999967
4621.0,0.713802,0.798736,-0.08493399999999995
4622.0,0.715757,0.798179,-0.082422
4623.0,0.798294,0.797444,0.0008499999999999064
4624.0,0.742998,0.79662,-0.05362199999999995
4625.0,0.742345,0.795851,-0.05350599999999994
4626.0,0.781422,0.794918,-0.013496000000000064
4627.0,0.82827,0.793928,0.034341999999999984
4628.0,0.847912,0.793019,0.05489299999999997
4629.0,0.806665,0.791984,0.014680999999999944
4630.0,0.745912,0.790923,-0.04501100000000002
4631.0,0.764556,0.789952,-0.025395999999999974
4632.0,0.820057,0.788888,0.031169000000000002
4633.0,0.753827,0.787826,-0.033999
4634.0,0.748083,0.786849,-0.03876599999999997
4635.0,0.730109,0.785793,-0.055683999999999956
4636.0,0.721092,0.784788,-0.06369600000000009
4637.0,0.741289,0.783867,-0.042578000000000005
4638.0,0.839701,0.782876,0.056825000000000014
4639.0,0.795611,0.78203,0.013580999999999954
4640.0,0.834053,0.781279,0.0527740000000001
4641.0,0.831836,0.780495,0.05134099999999997
4642.0,0.758637,0.779998,-0.021360999999999963
4643.0,0.83817,0.779601,0.05856899999999998
4644.0,0.74117,0.77924,-0.03807000000000005
4645.0,0.624118,0.779301,-0.15518300000000007
4646.0,0.71655,0.779431,-0.06288099999999996
4647.0,0.740378,0.77964,-0.03926200000000002
4648.0,0.765365,0.78031,-0.014944999999999986
4649.0,0.717979,0.780933,-0.06295399999999995
4650.0,0.587964,0.781601,-0.19363699999999995
4651.0,0.673083,0.782618,-0.10953500000000005
4652.0,0.733726,0.783398,-0.04967200000000005
4653.0,0.789656,0.784112,0.005543999999999993
4654.0,0.76852,0.784959,-0.01643899999999998
4655.0,0.730231,0.785361,-0.05513000000000001
4656.0,0.76626,0.785604,-0.019343999999999917
4657.0,0.866062,0.785774,0.08028800000000003
4658.0,0.808012,0.78539,0.02262199999999992
4659.0,0.739058,0.78486,-0.04580200000000001
4660.0,0.840758,0.784191,0.056567000000000034
4661.0,0.867498,0.783036,0.08446200000000004
4662.0,0.709619,0.781889,-0.07226999999999995
4663.0,0.75819,0.780688,-0.022498000000000018
4664.0,0.818431,0.779214,0.03921700000000006
4665.0,0.812854,0.777951,0.03490300000000002
4666.0,0.753633,0.776759,-0.02312599999999998
4667.0,0.76546,0.775492,-0.01003199999999993
4668.0,0.746915,0.774541,-0.02762600000000004
4669.0,0.760954,0.77367,-0.01271599999999995
4670.0,0.796353,0.772775,0.023577999999999988
4671.0,0.834679,0.772147,0.06253199999999992
4672.0,0.809278,0.771474,0.03780400000000006
4673.0,0.726272,0.770713,-0.04444099999999995
4674.0,0.684827,0.770109,-0.08528200000000008
4675.0,0.678661,0.76933,-0.090669
4676.0,0.794919,0.768427,0.02649200000000007
4677.0,0.726301,0.76764,-0.041339000000000015
4678.0,0.688574,0.766675,-0.07810099999999998
4679.0,0.745038,0.765663,-0.020625000000000004
4680.0,0.672793,0.764825,-0.092032
4681.0,0.711029,0.763926,-0.05289699999999997
4682.0,0.766565,0.763104,0.0034610000000000474
4683.0,0.743147,0.762523,-0.01937599999999995
4684.0,0.662929,0.761999,-0.09906999999999999
4685.0,0.784081,0.761601,0.022480000000000055
4686.0,0.722293,0.76142,-0.03912700000000002
4687.0,0.714692,0.761301,-0.04660900000000001
4688.0,0.649588,0.761226,-0.1116379999999999
4689.0,0.652231,0.761243,-0.109012
4690.0,0.757185,0.761224,-0.004039000000000015
4691.0,0.802396,0.761094,0.04130199999999995
4692.0,0.757535,0.760924,-0.0033890000000000864
4693.0,0.715345,0.760606,-0.045260999999999996
4694.0,0.917266,0.760072,0.15719400000000006
4695.0,0.67288,0.759459,-0.08657899999999996
4696.0,0.690398,0.75867,-0.068272
4697.0,0.751233,0.757676,-0.0064429999999999765
4698.0,0.652312,0.756674,-0.10436199999999995
4699.0,0.71208,0.755567,-0.04348699999999994
4700.0,0.815848,0.754358,0.061490000000000045
4701.0,0.677002,0.753244,-0.07624200000000003
4702.0,0.729111,0.752144,-0.02303300000000008
4703.0,0.715841,0.751065,-0.03522400000000003
4704.0,0.707603,0.750156,-0.04255300000000006
4705.0,0.78863,0.749364,0.03926600000000002
4706.0,0.719303,0.74869,-0.02938699999999994
4707.0,0.730983,0.74821,-0.017226999999999992
4708.0,0.902243,0.74791,0.15433300000000005
4709.0,0.859197,0.747789,0.11140799999999995
4710.0,0.699992,0.747832,-0.047840000000000105
4711.0,0.612604,0.748051,-0.13544699999999998
4712.0,0.598425,0.748451,-0.150026
4713.0,0.672605,0.748922,-0.07631699999999997
4714.0,0.707026,0.749467,-0.04244099999999995
4715.0,0.682122,0.750109,-0.06798700000000002
4716.0,0.702783,0.750658,-0.047875
4717.0,0.857913,0.751131,0.10678200000000004
4718.0,0.781555,0.751551,0.03000400000000003
4719.0,0.740983,0.751703,-0.010720000000000063
4720.0,0.692155,0.751697,-0.059541999999999984
4721.0,0.755464,0.751528,0.003936000000000051
4722.0,0.726733,0.751038,-0.02430500000000002
4723.0,0.689992,0.750441,-0.060448999999999975
4724.0,0.645146,0.749684,-0.10453800000000002
4725.0,0.691583,0.748721,-0.05713800000000002
4726.0,0.725266,0.747804,-0.022538000000000058
4727.0,0.737172,0.746804,-0.009631999999999974
4728.0,0.827186,0.745835,0.08135099999999995
4729.0,0.721052,0.745015,-0.023962999999999957
4730.0,0.646983,0.744196,-0.097213
4731.0,0.724664,0.743611,-0.018947000000000047
4732.0,0.776954,0.743133,0.03382099999999999
4733.0,0.766716,0.742703,0.02401299999999995
4734.0,0.695395,0.74259,-0.04719499999999999
4735.0,0.761969,0.742439,0.019530000000000047
4736.0,0.761309,0.742359,0.018950000000000022
4737.0,0.715049,0.742558,-0.027509000000000006
4738.0,0.785117,0.742596,0.04252099999999992
4739.0,0.704513,0.742718,-0.038205000000000044
4740.0,0.700125,0.743,-0.042874999999999996
4741.0,0.637546,0.74309,-0.10554400000000008
4742.0,0.708677,0.743232,-0.034555
4743.0,0.727675,0.743398,-0.015723000000000042
4744.0,0.701747,0.743387,-0.04164000000000001
4745.0,0.756033,0.743357,0.01267599999999991
4746.0,0.706876,0.743225,-0.036349000000000076
4747.0,0.76228,0.742938,0.01934199999999997
4748.0,0.710189,0.742553,-0.03236400000000006
4749.0,0.681042,0.741995,-0.060952999999999924
4750.0,0.697583,0.741303,-0.04372000000000009
4751.0,0.709492,0.740488,-0.030996000000000024
4752.0,0.754018,0.739479,0.014538999999999969
4753.0,0.701756,0.73839,-0.036633999999999944
4754.0,0.727189,0.737213,-0.010024000000000033
4755.0,0.612453,0.735869,-0.12341599999999997
4756.0,0.642577,0.734555,-0.091978
4757.0,0.701602,0.733219,-0.031617000000000006
4758.0,0.64413,0.731788,-0.08765800000000001
4759.0,0.634569,0.730544,-0.09597499999999992
4760.0,0.668943,0.729369,-0.06042600000000009
4761.0,0.73979,0.728196,0.011593999999999993
4762.0,0.749797,0.727307,0.02249000000000001
4763.0,0.699748,0.726593,-0.026845000000000008
4764.0,0.804402,0.725907,0.07849499999999998
4765.0,0.7612,0.725567,0.035633000000000026
4766.0,0.784273,0.725344,0.05892900000000001
4767.0,0.720493,0.725133,-0.0046399999999999775
4768.0,0.733687,0.725276,0.008410999999999946
4769.0,0.769942,0.725358,0.04458400000000007
4770.0,0.718766,0.725385,-0.0066189999999999305
4771.0,0.818015,0.725645,0.09237000000000006
4772.0,0.747624,0.725675,0.021948999999999996
4773.0,0.794007,0.725612,0.06839499999999998
4774.0,0.75831,0.72561,0.03270000000000006
4775.0,0.753022,0.725333,0.027688999999999964
4776.0,0.819736,0.725006,0.09472999999999998
4777.0,0.653397,0.724601,-0.07120400000000005
4778.0,0.696523,0.724047,-0.027523999999999993
4779.0,0.636712,0.723538,-0.08682600000000007
4780.0,0.58349,0.722935,-0.13944500000000004
4781.0,0.813423,0.722381,0.09104199999999996
4782.0,0.674642,0.721965,-0.047323000000000004
4783.0,0.716742,0.721542,-0.0048000000000000265
4784.0,0.761861,0.721304,0.040557000000000065
4785.0,0.692363,0.721247,-0.02888400000000002
4786.0,0.632182,0.721261,-0.08907900000000002
4787.0,0.7234,0.721466,0.0019339999999999913
4788.0,0.687722,0.721801,-0.03407899999999997
4789.0,0.680857,0.722209,-0.041351999999999944
4790.0,0.644605,0.72269,-0.07808500000000007
4791.0,0.665817,0.723173,-0.05735599999999996
4792.0,0.776214,0.723656,0.052557999999999994
4793.0,0.652313,0.724067,-0.07175399999999998
4794.0,0.535374,0.72438,-0.189006
4795.0,0.735947,0.724622,0.01132500000000003
4796.0,0.75416,0.724695,0.029465000000000074
4797.0,0.688277,0.724684,-0.03640699999999997
4798.0,0.654838,0.724565,-0.06972699999999998
4799.0,0.686881,0.724256,-0.03737500000000005
4800.0,0.589469,0.723958,-0.13448899999999997
4801.0,0.641127,0.723563,-0.08243599999999995
4802.0,0.690472,0.723039,-0.03256700000000001
4803.0,0.729951,0.722608,0.007342999999999988
4804.0,0.752385,0.722173,0.030212000000000017
4805.0,0.757867,0.721676,0.03619099999999997
4806.0,0.717558,0.721317,-0.003758999999999957
4807.0,0.724098,0.720994,0.0031039999999999957
4808.0,0.831592,0.720663,0.11092899999999994
4809.0,0.795591,0.720461,0.07513000000000003
4810.0,0.765963,0.720234,0.04572899999999991
4811.0,0.883907,0.720031,0.16387600000000002
4812.0,0.92062,0.719876,0.20074400000000003
4813.0,0.684116,0.719608,-0.03549200000000008
4814.0,0.812934,0.719326,0.09360800000000002
4815.0,0.656547,0.718971,-0.062424000000000035
4816.0,0.666856,0.718469,-0.05161300000000002
4817.0,0.588447,0.717889,-0.12944199999999995
4818.0,0.605145,0.717152,-0.11200699999999997
4819.0,0.658185,0.716319,-0.05813400000000002
4820.0,0.632723,0.715368,-0.08264499999999997
4821.0,0.715559,0.714307,0.0012519999999999198
4822.0,0.70049,0.713232,-0.012742000000000031
4823.0,0.648367,0.712044,-0.06367699999999998
4824.0,0.66165,0.710913,-0.04926300000000006
4825.0,0.639106,0.70978,-0.07067400000000001
4826.0,0.603949,0.708535,-0.10458600000000007
4827.0,0.640997,0.707467,-0.06646999999999992
4828.0,0.649147,0.706451,-0.05730400000000002
4829.0,0.689482,0.705325,-0.01584299999999994
4830.0,0.696716,0.704354,-0.007638000000000034
4831.0,0.632338,0.703426,-0.07108800000000004
4832.0,0.587785,0.702438,-0.114653
4833.0,0.77417,0.701447,0.07272299999999998
4834.0,0.658899,0.700441,-0.04154199999999997
4835.0,0.661642,0.699356,-0.037714000000000025
4836.0,0.670479,0.698141,-0.027661999999999964
4837.0,0.642309,0.696827,-0.054517999999999955
4838.0,0.697628,0.695327,0.0023009999999999975
4839.0,0.648514,0.693612,-0.04509799999999997
4840.0,0.638586,0.691683,-0.05309700000000006
4841.0,0.657719,0.68936,-0.03164099999999992
4842.0,0.663024,0.686714,-0.0236900000000001
4843.0,0.574952,0.683708,-0.10875599999999996
4844.0,0.642455,0.680105,-0.03764999999999996
4845.0,0.718384,0.675941,0.04244300000000001
4846.0,0.73048,0.671236,0.05924399999999996
4847.0,0.776149,0.665818,0.11033099999999996
4848.0,0.715915,0.659702,0.05621299999999996
4849.0,0.690133,0.653055,0.037077999999999944
4850.0,0.718668,0.645634,0.07303399999999993
4851.0,0.792382,0.637776,0.15460600000000002
4852.0,0.515387,0.62962,-0.11423299999999992
4853.0,0.564424,0.62105,-0.056625999999999954
4854.0,0.734484,0.612869,0.12161500000000003
4855.0,0.747114,0.604813,0.1423009999999999
4856.0,0.818636,0.59728,0.221356
4857.0,1.41066,0.591073,0.8195870000000001
4858.0,2.59633,0.58541,2.01092
4859.0,3.97119,0.581363,3.389827
4860.0,4.91274,0.57947,4.333270000000001
4861.0,4.66997,0.578632,4.091338
4862.0,3.36447,0.579538,2.784932
4863.0,2.00552,0.582243,1.4232770000000001
4864.0,1.0796,0.58602,0.4935799999999999
4865.0,0.889247,0.591158,0.29808900000000005
4866.0,0.756086,0.597167,0.15891900000000003
4867.0,0.665134,0.603842,0.06129200000000001
4868.0,0.708321,0.610942,0.097379
4869.0,0.666586,0.618094,0.04849199999999998
4870.0,0.61146,0.625284,-0.013823999999999947
4871.0,0.504132,0.632311,-0.12817899999999993
4872.0,0.60987,0.638887,-0.02901699999999996
4873.0,0.642127,0.644868,-0.0027409999999999934
4874.0,0.574779,0.6504,-0.07562099999999994
4875.0,0.569323,0.655295,-0.08597199999999994
4876.0,0.690598,0.659518,0.031079999999999997
4877.0,0.67704,0.66325,0.013789999999999969
4878.0,0.564764,0.666319,-0.10155499999999995
4879.0,0.635011,0.668934,-0.033923000000000036
4880.0,0.695265,0.671115,0.024150000000000005
4881.0,0.762735,0.672884,0.08985100000000001
4882.0,0.664941,0.674475,-0.009534000000000042
4883.0,0.742824,0.675712,0.06711200000000006
4884.0,0.652143,0.676873,-0.02472999999999992
4885.0,0.587655,0.678086,-0.09043099999999993
4886.0,0.652507,0.679099,-0.02659200000000006
