wavelength	flux	var	error
4.893000e+03	8.962748e+02	1.005322e+03	3.170681e+01
4.894000e+03	9.427361e+02	9.742208e+02	3.121251e+01
4.895000e+03	9.685060e+02	9.433236e+02	3.071357e+01
4.896000e+03	9.646310e+02	9.231037e+02	3.038262e+01
4.897000e+03	9.824499e+02	8.940053e+02	2.989992e+01
4.898000e+03	9.640313e+02	8.773107e+02	2.961943e+01
4.899000e+03	9.753041e+02	8.783284e+02	2.963661e+01
4.900000e+03	9.551960e+02	8.616153e+02	2.935329e+01
4.901000e+03	9.566069e+02	8.595909e+02	2.931878e+01
4.902000e+03	9.786935e+02	8.670789e+02	2.944620e+01
4.903000e+03	9.752585e+02	8.504953e+02	2.916325e+01
4.904000e+03	9.817319e+02	8.582639e+02	2.929614e+01
4.905000e+03	1.000272e+03	8.713962e+02	2.951942e+01
4.906000e+03	9.739925e+02	8.495162e+02	2.914646e+01
4.907000e+03	9.799031e+02	8.482724e+02	2.912512e+01
4.908000e+03	9.691381e+02	8.374856e+02	2.893934e+01
4.909000e+03	9.480378e+02	8.240617e+02	2.870647e+01
4.910000e+03	9.674990e+02	8.354669e+02	2.890444e+01
4.911000e+03	9.796877e+02	8.669947e+02	2.944477e+01
4.912000e+03	9.391056e+02	9.377845e+02	3.062327e+01
4.913000e+03	9.673091e+02	1.067179e+03	3.266770e+01
4.914000e+03	9.690129e+02	1.114470e+03	3.338368e+01
4.915000e+03	9.501792e+02	1.136718e+03	3.371524e+01
4.916000e+03	9.085514e+02	1.148631e+03	3.389147e+01
4.917000e+03	9.388653e+02	1.165450e+03	3.413869e+01
4.918000e+03	9.389080e+02	1.143540e+03	3.381627e+01
4.919000e+03	9.427137e+02	1.100199e+03	3.316924e+01
4.920000e+03	9.456911e+02	1.053878e+03	3.246349e+01
4.921000e+03	9.303654e+02	9.956907e+02	3.155457e+01
4.922000e+03	9.399447e+02	1.025333e+03	3.202083e+01
4.923000e+03	8.962458e+02	1.086779e+03	3.296634e+01
4.924000e+03	9.196109e+02	1.095553e+03	3.309915e+01
4.925000e+03	9.656907e+02	1.061792e+03	3.258515e+01
4.926000e+03	9.615763e+02	1.451282e+03	3.809569e+01
4.927000e+03	9.624655e+02	1.408176e+03	3.752567e+01
4.928000e+03	9.425044e+02	1.375110e+03	3.708248e+01
4.929000e+03	9.192245e+02	1.388373e+03	3.726088e+01
4.930000e+03	9.391039e+02	1.369478e+03	3.700647e+01
4.931000e+03	9.468955e+02	1.337082e+03	3.656614e+01
4.932000e+03	9.432080e+02	1.323452e+03	3.637928e+01
4.933000e+03	9.578581e+02	1.307386e+03	3.615779e+01
4.934000e+03	9.520818e+02	1.296284e+03	3.600394e+01
4.935000e+03	9.375245e+02	1.291960e+03	3.594384e+01
4.936000e+03	9.595317e+02	1.117924e+03	3.343537e+01
4.937000e+03	9.475016e+02	8.500953e+02	2.915639e+01
4.938000e+03	9.572190e+02	8.246260e+02	2.871630e+01
4.939000e+03	9.421161e+02	8.644291e+02	2.940118e+01
4.940000e+03	9.629325e+02	9.770645e+02	3.125803e+01
4.941000e+03	9.344385e+02	1.003813e+03	3.168301e+01
4.942000e+03	9.429916e+02	1.006478e+03	3.172504e+01
4.943000e+03	9.340393e+02	9.844806e+02	3.137643e+01
4.944000e+03	9.834712e+02	9.132028e+02	3.021925e+01
4.945000e+03	1.011932e+03	9.322169e+02	3.053223e+01
4.946000e+03	9.581342e+02	9.716171e+02	3.117077e+01
4.947000e+03	9.535013e+02	9.919072e+02	3.149456e+01
4.948000e+03	9.792196e+02	1.027721e+03	3.205810e+01
4.949000e+03	1.015638e+03	1.025838e+03	3.202871e+01
4.950000e+03	9.995909e+02	9.815837e+02	3.133024e+01
4.951000e+03	9.996561e+02	9.711664e+02	3.116354e+01
4.952000e+03	1.003517e+03	9.408094e+02	3.067262e+01
4.953000e+03	1.044038e+03	9.293664e+02	3.048551e+01
4.954000e+03	1.071602e+03	9.039962e+02	3.006653e+01
4.955000e+03	1.238410e+03	9.631829e+02	3.103519e+01
4.956000e+03	1.593309e+03	1.100935e+03	3.318034e+01
4.957000e+03	2.015618e+03	1.302475e+03	3.608982e+01
4.958000e+03	2.334296e+03	1.469424e+03	3.833307e+01
4.959000e+03	2.219120e+03	1.524812e+03	3.904884e+01
4.960000e+03	1.741985e+03	1.426557e+03	3.776979e+01
4.961000e+03	1.267334e+03	1.255543e+03	3.543365e+01
4.962000e+03	1.016861e+03	1.134388e+03	3.368068e+01
4.963000e+03	9.523316e+02	1.163328e+03	3.410759e+01
4.964000e+03	9.449126e+02	1.209394e+03	3.477634e+01
4.965000e+03	9.261360e+02	1.204411e+03	3.470462e+01
4.966000e+03	9.404931e+02	1.189049e+03	3.448259e+01
4.967000e+03	9.178855e+02	1.176898e+03	3.430594e+01
4.968000e+03	9.060262e+02	1.095920e+03	3.310468e+01
4.969000e+03	9.141933e+02	1.078188e+03	3.283577e+01
4.970000e+03	9.093467e+02	1.033236e+03	3.214400e+01
4.971000e+03	9.293035e+02	1.014458e+03	3.185056e+01
4.972000e+03	1.035067e+03	1.260710e+03	3.550648e+01
4.973000e+03	1.018204e+03	2.391459e+03	4.890255e+01
4.974000e+03	9.317259e+02	3.557029e+03	5.964084e+01
4.975000e+03	9.736849e+02	3.706894e+03	6.088427e+01
4.976000e+03	9.693512e+02	3.806536e+03	6.169713e+01
4.977000e+03	1.079525e+03	2.912878e+03	5.397109e+01
4.978000e+03	9.470388e+02	1.322800e+03	3.637032e+01
4.979000e+03	9.437900e+02	1.265032e+03	3.556729e+01
4.980000e+03	9.146114e+02	1.193852e+03	3.455217e+01
4.981000e+03	9.120987e+02	1.121368e+03	3.348683e+01
4.982000e+03	9.481443e+02	1.021037e+03	3.195367e+01
4.983000e+03	9.713767e+02	8.893771e+02	2.982243e+01
4.984000e+03	9.538846e+02	8.956336e+02	2.992714e+01
4.985000e+03	9.783019e+02	9.473477e+02	3.077901e+01
4.986000e+03	1.007049e+03	1.109191e+03	3.330451e+01
4.987000e+03	9.929591e+02	1.418116e+03	3.765789e+01
4.988000e+03	9.365689e+02	1.604756e+03	4.005941e+01
4.989000e+03	9.347127e+02	1.707817e+03	4.132574e+01
